domain,url,path,http_status,redirect_target,canonical,title,meta_description,h1,robots_meta,content_type,word_count_aprox,page_type,primary_topic,primary_intent,indexable,in_sitemap,internal_links_in_aprox,internal_links_out_aprox,last_modified_if_available,notes
"alefotografo.com.br","https://www.alefotografo.com.br/fotografo-corporativo/fotografo-festa-de-confraternizacao-1-1","/fotografo-corporativo/fotografo-festa-de-confraternizacao-1-1","200","","https://www.alefotografo.com.br/fotografo-corporativo/fotografo-festa-de-confraternizacao-1-1","Fotografia para Festa de Confraternização em SP","Cobertura fotográfica de festa de confraternização em São Paulo: retratos espontâneos, grupos e decoração. Material pronto para endomarketing e redes.","Festa de Confraternização","","text/html; charset=utf-8","529","service","","servico","yes","yes","","113","","schema:,LocalBusiness,ProfessionalService,ImageGallery,Service,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; +55 11 91355-0533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/fotografo-corporativo/fotografo-profissional-em-sao-paulo","/fotografo-corporativo/fotografo-profissional-em-sao-paulo","200","","https://www.alefotografo.com.br/fotografo-corporativo/fotografo-profissional-em-sao-paulo","Fotógrafo Profissional em São Paulo Alexandre Machado","Fotógrafo profissional em São Paulo com mais de 30 anos de experiência em produções para empresas, executivos, profissionais, eventos e diferentes segmentos.","Fotógrafo profissional em São Paulo","","text/html; charset=utf-8","908","service","","servico","yes","yes","","115","","schema:,LocalBusiness,ProfessionalService,ImageGallery,Service,FAQPage,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; +55 11 91355-0533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/fotografo-corporativo/banco-de-imagens-para-escolas","/fotografo-corporativo/banco-de-imagens-para-escolas","200","","https://www.alefotografo.com.br/fotografo-corporativo/banco-de-imagens-para-escolas","Banco de Imagens para Escolas em São Paulo Alê Fotógrafo","Banco de imagens para escolas em São Paulo: alunos, professores, aulas e estrutura em fotos autorizadas para site, matrículas e campanhas do ano todo.","Banco de Imagens para escolas","","text/html; charset=utf-8","550","service","","servico","yes","yes","","113","","schema:,LocalBusiness,ProfessionalService,ImageGallery,Service,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; +55 11 91355-0533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/fotografo-corporativo/fotografo-de-grupos-times-e-equipes","/fotografo-corporativo/fotografo-de-grupos-times-e-equipes","200","","https://www.alefotografo.com.br/fotografo-corporativo/fotografo-de-grupos-times-e-equipes","Fotógrafo de Grupos, Times e Equipes em São Paulo","Foto de grupo e de equipe em São Paulo, na sua empresa ou em estúdio: direção de pose, todos nítidos e olhando para a câmera. Orçamento em até 1 dia útil.","Fotógrafo de Grupos, Times e Equipes","","text/html; charset=utf-8","538","service","","servico","yes","yes","","113","","schema:,LocalBusiness,ProfessionalService,ImageGallery,Service,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; +55 11 91355-0533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/fotografo-corporativo/fotos-de-paes","/fotografo-corporativo/fotos-de-paes","200","","https://www.alefotografo.com.br/fotografo-corporativo/fotos-de-paes","Fotos de Pães Artesanais em São Paulo Padaria","Fotografia de pães artesanais em São Paulo: casca, miolo e fermentação valorizados em imagens para padarias, cafés e marcas. Entrega rápida dos arquivos.","Fotos de pães","","text/html; charset=utf-8","524","service","","servico","yes","yes","","112","","schema:,LocalBusiness,ProfessionalService,ImageGallery,Service,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; +55 11 91355-0533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/fotografo-corporativo/fotos-de-hamburguer","/fotografo-corporativo/fotos-de-hamburguer","200","","https://www.alefotografo.com.br/fotografo-corporativo/fotos-de-hamburguer","Fotos de Hambúrguer em São Paulo Food Photography","Fotos de hambúrguer em São Paulo para cardápio, delivery e anúncios: montagem, luz e retoque que mostram o produto do jeito que ele chega ao cliente.","Foto de Hambúrguer","","text/html; charset=utf-8","543","service","","servico","yes","yes","","112","","schema:,LocalBusiness,ProfessionalService,ImageGallery,Service,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; +55 11 91355-0533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/fotografo-corporativo/fotografo-de-drinks-coqueteis","/fotografo-corporativo/fotografo-de-drinks-coqueteis","200","","https://www.alefotografo.com.br/fotografo-corporativo/fotografo-de-drinks-coqueteis","Fotografia de Drinks e Coquetéis em São Paulo","Fotografia de drinks e coquetéis em São Paulo para bares, restaurantes e marcas de bebidas: gelo, textura e cor tratados para cardápio e redes sociais.","Fotografia de Drinks","","text/html; charset=utf-8","540","service","","servico","yes","yes","","112","","schema:,LocalBusiness,ProfessionalService,ImageGallery,Service,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; +55 11 91355-0533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/fotografo-corporativo/fotografo-de-culinaria","/fotografo-corporativo/fotografo-de-culinaria","200","","https://www.alefotografo.com.br/fotografo-corporativo/fotografo-de-culinaria","Fotografia de Culinária em São Paulo Fotos de Pratos","Fotografia de culinária em São Paulo: pratos, bebidas e sobremesas para cardápio, delivery e redes sociais. Luz, direção de arte e entrega rápida.","Fotografia de Culinária","","text/html; charset=utf-8","538","service","","servico","yes","yes","","113","","schema:,LocalBusiness,ProfessionalService,ImageGallery,Service,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; +55 11 91355-0533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/fotografo-corporativo/fotos-para-restaurantes","/fotografo-corporativo/fotos-para-restaurantes","200","","https://www.alefotografo.com.br/fotografo-corporativo/fotos-para-restaurantes","Fotos para Restaurantes em São Paulo Pratos e Ambiente","Fotos para restaurantes em São Paulo: pratos, drinks, ambiente e equipe em um só dia de produção. Imagens prontas para cardápio, delivery e Google.","Fotos para Restaurantes","","text/html; charset=utf-8","528","service","","servico","yes","yes","","112","","schema:,LocalBusiness,ProfessionalService,ImageGallery,Service,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; +55 11 91355-0533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/fotografo-corporativo/fotografo-de-retratos-corporativos","/fotografo-corporativo/fotografo-de-retratos-corporativos","200","","https://www.alefotografo.com.br/fotografo-corporativo/fotografo-de-retratos-corporativos","Retratos Profissionais em São Paulo Ensaio Executivo","Ensaio de retratos profissionais em São Paulo, em estúdio ou na sua empresa. Fotos com naturalidade e padrão executivo para currículo, LinkedIn e mídia.","Retratos","","text/html; charset=utf-8","788","service","","servico","yes","yes","","113","","schema:,LocalBusiness,ProfessionalService,ImageGallery,Service,FAQPage,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; +55 11 91355-0533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/fotografo-corporativo/fotografia-industrial-em-sp","/fotografo-corporativo/fotografia-industrial-em-sp","200","","https://www.alefotografo.com.br/fotografo-corporativo/fotografia-industrial-em-sp","Fotografia Industrial em São Paulo Fábrica e Produção","Fotografia industrial em São Paulo: linha de produção, maquinário, equipes e ambientes de fábrica com segurança e padrão técnico. Orçamento em até 1 dia útil…","Fotografia Industrial","","text/html; charset=utf-8","506","service","","servico","yes","yes","","112","","schema:,LocalBusiness,ProfessionalService,ImageGallery,Service,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; +55 11 91355-0533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/fotografo-corporativo/fotos-profissionais-para-medicos","/fotografo-corporativo/fotos-profissionais-para-medicos","200","","https://www.alefotografo.com.br/fotografo-corporativo/fotos-profissionais-para-medicos","Fotos Profissionais para Médicos em São Paulo","Retratos profissionais para médicos e médicas em São Paulo: jaleco, consultório ou estúdio. Fotos que transmitem confiança para pacientes e convênios.","Fotos Profissionais para Médicos","","text/html; charset=utf-8","803","service","","servico","yes","yes","","115","","schema:,LocalBusiness,ProfessionalService,ImageGallery,Service,FAQPage,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; +55 11 91355-0533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/fotografo-corporativo-em","/fotografo-corporativo-em","200","","https://www.alefotografo.com.br/fotografo-corporativo-em","Fotógrafo Corporativo por Bairro em São Paulo e ABC","Escolha o bairro e veja como atendemos: retratos executivos, fotos para LinkedIn, eventos e vídeo institucional em 35 regiões de São Paulo e do ABC.","Fotógrafo corporativo por bairro","","text/html; charset=utf-8","584","service","","servico","yes","yes","","117","","schema:,LocalBusiness,ProfessionalService,CollectionPage,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/fotografo-corporativo-em/vila-olimpia","/fotografo-corporativo-em/vila-olimpia","200","","https://www.alefotografo.com.br/fotografo-corporativo-em/vila-olimpia","Fotógrafo Corporativo em Vila Olímpia SP Alê Fotógrafo","Fotógrafo corporativo na Vila Olímpia (Zona Sul de São Paulo): retratos executivos, LinkedIn, eventos e vídeo institucional. 30 anos de experiência em SP.","Fotógrafo Corporativo em Vila Olímpia, São Paulo","","text/html; charset=utf-8","1057","service","","local-seo","yes","yes","","135","","schema:,LocalBusiness,ProfessionalService,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/fotografo-corporativo-em/faria-lima","/fotografo-corporativo-em/faria-lima","200","","https://www.alefotografo.com.br/fotografo-corporativo-em/faria-lima","Fotógrafo Corporativo em Faria Lima SP Alê Fotógrafo","Fotógrafo corporativo na Faria Lima (Zona Sul de São Paulo): retratos executivos, LinkedIn, eventos e vídeo institucional. 30 anos de experiência em SP.","Fotógrafo Corporativo em Faria Lima, São Paulo","","text/html; charset=utf-8","1039","service","","local-seo","yes","yes","","135","","schema:,LocalBusiness,ProfessionalService,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/fotografo-corporativo-em/avenida-paulista","/fotografo-corporativo-em/avenida-paulista","200","","https://www.alefotografo.com.br/fotografo-corporativo-em/avenida-paulista","Fotógrafo Corporativo em Avenida Paulista SP Alê Fotógrafo","Fotógrafo corporativo na Avenida Paulista (Região Central de São Paulo): retratos executivos, LinkedIn, eventos e vídeo institucional. 30 anos de experiência…","Fotógrafo Corporativo em Avenida Paulista, São Paulo","","text/html; charset=utf-8","1013","service","","local-seo","yes","yes","","135","","schema:,LocalBusiness,ProfessionalService,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/fotografo-corporativo-em/berrini","/fotografo-corporativo-em/berrini","200","","https://www.alefotografo.com.br/fotografo-corporativo-em/berrini","Fotógrafo Corporativo em Berrini SP Alê Fotógrafo","Fotógrafo corporativo na Berrini (Zona Sul de São Paulo): retratos executivos, LinkedIn, eventos e vídeo institucional. 30 anos de experiência em SP.","Fotógrafo Corporativo em Berrini, São Paulo","","text/html; charset=utf-8","1014","service","","local-seo","yes","yes","","135","","schema:,LocalBusiness,ProfessionalService,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/fotografo-corporativo-em/itaim-bibi","/fotografo-corporativo-em/itaim-bibi","200","","https://www.alefotografo.com.br/fotografo-corporativo-em/itaim-bibi","Fotógrafo Corporativo em Itaim Bibi SP Alê Fotógrafo","Fotógrafo corporativo na Itaim Bibi (Zona Sul de São Paulo): retratos executivos, LinkedIn, eventos e vídeo institucional. 30 anos de experiência em SP.","Fotógrafo Corporativo em Itaim Bibi, São Paulo","","text/html; charset=utf-8","1032","service","","local-seo","yes","yes","","135","","schema:,LocalBusiness,ProfessionalService,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/fotografo-corporativo-em/pinheiros","/fotografo-corporativo-em/pinheiros","200","","https://www.alefotografo.com.br/fotografo-corporativo-em/pinheiros","Fotógrafo Corporativo em Pinheiros SP Alê Fotógrafo","Fotógrafo corporativo na Pinheiros (Zona Oeste de São Paulo): retratos executivos, LinkedIn, eventos e vídeo institucional. 30 anos de experiência em SP.","Fotógrafo Corporativo em Pinheiros, São Paulo","","text/html; charset=utf-8","1017","service","","local-seo","yes","yes","","135","","schema:,LocalBusiness,ProfessionalService,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/fotografo-corporativo-em/jardim-paulistano","/fotografo-corporativo-em/jardim-paulistano","200","","https://www.alefotografo.com.br/fotografo-corporativo-em/jardim-paulistano","Fotógrafo Corporativo em Jardim Paulistano SP Alê…","Fotógrafo corporativo na Jardim Paulistano (Zona Sul de São Paulo): retratos executivos, LinkedIn, eventos e vídeo institucional. 30 anos de experiência em SP.","Fotógrafo Corporativo em Jardim Paulistano, São Paulo","","text/html; charset=utf-8","996","service","","local-seo","yes","yes","","135","","schema:,LocalBusiness,ProfessionalService,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
